workerid,proliferate.condition,acceptability_rating,bg_response,block_id,condition,context,item_id,original_bg_choice,rt,task,trial_num,verb,wrong_attempts,error
10,condition1,0.2,NA,5,filler_good,Hanako said: Ryan didn't expect that Leon heard the news.,111,NA,14772,acceptability,22,expect,,
10,condition1,NA,verb,5,mos,<u>Hanako said: Laura didn't mutter that Brandon broke his laptop.</u>,4,The way Laura communicated that Brandon broke his laptop.,10200,backgroundedness,23,mutter,,
10,condition1,0.2,NA,5,say,Hanako said: Hannah didn't say that George emailed the students.,301,NA,10401,acceptability,24,say,,
10,condition1,0.32,NA,6,say,Hanako said: Tom didn't say that Sarah admired her friend. ,311,NA,10727,acceptability,25,say,,
10,condition1,NA,verb,6,filler_good,<u>Hanako said: Juliet didn't confirm that Sebastian would come to the party.</u>,112,"Who would come to the party, according to Juliet.",15278,backgroundedness,26,confirm,,
10,condition1,NA,verb,6,mos,<u>Hanako said: Emma didn't stammer that Kevin lost the keys.</u>,2,The way Emma communicated that Kevin lost the keys.,12761,backgroundedness,27,stammer,,
10,condition1,0.01,NA,6,filler_bad,Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ,122,NA,8063,acceptability,28,reveal,,
10,condition1,NA,verb,7,say,<u>Hanako said: Sally didn't say that Tony would visit George.</u>,303,The way Sally communicated that Tony would visit George.,9070,backgroundedness,29,say,,
10,condition1,0.38,NA,7,filler_good,Hanako said: Sebrina didn't suspect that James would cancel the trip.,110,NA,15079,acceptability,30,suspect,,
10,condition1,0.18,NA,7,mos,Hanako said: Ashley didn't groan that Hasan talked to the detectives.,8,NA,5807,acceptability,31,groan,,
10,condition1,NA,verb,7,filler_bad,<u>Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.</u>,116,Who expected that Eleanor would solve the puzzle.,8479,backgroundedness,32,expect,,
10,condition1,NA,verb,8,filler_good,<u>Hanako said: Ollie didn't think that Doug would invite the mayor.</u>,101,"Who invited the mayor, according to Ollie.",20755,backgroundedness,33,think,,
10,condition1,NA,verb,8,filler_bad,<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>,115,Who believed that Nick cooked dinner.,10764,backgroundedness,34,believe,,
10,condition1,0.28,NA,8,say,Hanako said: Tim didn't say that Jason drank the beer. ,304,NA,8790,acceptability,35,say,,
10,condition1,0.36,NA,8,mos,Hanako said: Fatima didn't murmur that Omar had dinner with his manager.,10,NA,8402,acceptability,36,murmur,,
10,condition1,NA,verb,9,filler_bad,<u>Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.</u>,123,"Where the book about astronomy was, according to Jamal. ",12826,backgroundedness,37,expect,,
10,condition1,0.18,NA,9,mos,Hanako said: Bill didn't shout that Dan knew the professor.,5,NA,34885,acceptability,38,shout,,
10,condition1,0.05,NA,9,say,Hanako said: Kate didn't say that Zack broke the plates.,306,NA,4211,acceptability,39,say,,
10,condition1,NA,verb,9,filler_good,<u>Hanako said: Julie didn't guess that Charlie received a message.</u>,108,"What Charlie received, according to Julie.",10590,backgroundedness,40,guess,,
10,condition1,0.27,NA,10,say,Hanako said: Jessie didn't say that Michelle borrowed the computer.,310,NA,8036,acceptability,41,say,,
10,condition1,0,NA,10,filler_bad,Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.,124,NA,9521,acceptability,42,insist,,
10,condition1,NA,embed,10,mos,<u>Hanako said: Amy didn't scream that Charlie saw the robber.</u>,6,"Who Charlie saw, according to Amy.",9122,backgroundedness,43,scream,,
10,condition1,NA,embed,10,filler_good,<u>Hanako said: Jean didn't believe that Grant adopted a kitten.</u>,103,"What Grant adopted, according to Jean.",12557,backgroundedness,44,believe,,
10,condition1,NA,verb,11,say,<u>Hanako said: Emily didn't say that Paul drafted the letter.</u>,302,The way Emily communicated that Paul drafted the letter.,14151,backgroundedness,45,say,,
10,condition1,0.02,NA,11,filler_bad,Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ,114,NA,8571,acceptability,46,suspect,,
10,condition1,NA,verb,11,filler_good,<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>,102,"Who wrote a book, according to Grace.",28933,backgroundedness,47,suggest,,
10,condition1,0.15,NA,11,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,8764,acceptability,48,whisper,,
11,condition1,0.59,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
11,condition1,NA,incorrect,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,Where Vera drove to.,,backgroundedness,0,NA,,
11,condition1,0.01,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
11,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
11,condition1,NA,embed,0,say,<u>Hanako said: Emily didn't say that Paul drafted the letter.</u>,302,"What Paul drafted, according to Emily.",399460,backgroundedness,1,say,,
11,condition1,0.92,NA,0,filler_good,Hanako said: Julie didn't guess that Charlie received a message.,108,NA,13806,acceptability,2,guess,,
11,condition1,NA,embed,0,filler_bad,<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>,118,Who else would leave the team other than Robert.,243433,backgroundedness,3,spectulate,,
11,condition1,0.02,NA,0,mos,Hanako said: Igor didn't shriek that Penny won the lottery.,11,NA,6863,acceptability,4,shriek,,
11,condition1,NA,embed,1,say,<u>Hanako said: Charlie didn't say that Maddie would call her roommate.</u>,305,"Who Maddie would call, according to Charlie.",24961,backgroundedness,5,say,,
11,condition1,NA,embed,1,filler_good,<u>Hanako said: Ollie didn't think that Doug would invite the mayor.</u>,101,"Who Doug would invite, according to Ollie.",107503,backgroundedness,6,think,,
11,condition1,0.9,NA,1,mos,Hanako said: Laura didn't mutter that Brandon broke his laptop.,4,NA,15743,acceptability,7,mutter,,
11,condition1,0.02,NA,1,filler_bad,Hanako said: Helen didn't think that Rob and Marc cut the bread. ,113,NA,289152,acceptability,8,think,,
11,condition1,NA,embed,2,mos,<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>,5,"Who Dan knew, according to Bill.",9088,backgroundedness,9,shout,,
11,condition1,0.98,NA,2,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,184742,acceptability,10,expect,,
11,condition1,NA,verb,2,say,<u>Hanako said: Sally didn't say that Tony would visit George.</u>,303,The way Sally communicated that Tony would visit George.,39577,backgroundedness,11,say,,
11,condition1,0.93,NA,2,filler_bad,Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.,116,NA,8671,acceptability,12,expect,,
11,condition1,0,NA,3,filler_bad,Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.,124,NA,63968,acceptability,13,insist,,
11,condition1,NA,embed,3,filler_good,<u>Hanako said: Jean didn't believe that Grant adopted a kitten.</u>,103,"What Grant adopted, according to Jean.",8769,backgroundedness,14,believe,,
11,condition1,0.96,NA,3,say,Hanako said: Noah didn't say that Sharon wanted a dog.,312,NA,8055,acceptability,15,say,,
11,condition1,NA,embed,3,mos,<u>Hanako said: Emma didn't stammer that Kevin lost the keys.</u>,2,"What Kevin lost, according to Emma.",7777,backgroundedness,16,stammer,,
11,condition1,0.52,NA,4,mos,Hanako said: Howard didn't mumble that Alex bought a birthday cake.,3,NA,41030,acceptability,17,mumble,,
11,condition1,0.98,NA,4,say,Hanako said: Nancy didn't say that Julian ate the cupcake.,309,NA,5848,acceptability,18,say,,
11,condition1,NA,embed,4,filler_bad,<u>Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. </u>,122,"Whose parents were moving to Texas, as Donald revealed.",10049,backgroundedness,19,reveal,,
11,condition1,NA,embed,4,filler_good,<u>Hanako said: Ryan didn't expect that Leon heard the news.</u>,111,"What Leon heard, according to Ryan.",11897,backgroundedness,20,expect,,
11,condition1,NA,embed,5,filler_bad,<u>Hanako said: Rui didn't imply that Carol's brother signed the contract.</u>,119,"Whose brother signed the contract, according to Rui.",18382,backgroundedness,21,imply,,
11,condition1,0.99,NA,5,filler_good,Hanako said: Juliet didn't confirm that Sebastian would come to the party.,112,NA,137071,acceptability,22,confirm,,
11,condition1,NA,embed,5,mos,<u>Hanako said: Yash didn't whine that Ming forgot her phone. </u>,9,"What Ming forgot, according to Yash.",9960,backgroundedness,23,whine,,
11,condition1,0.97,NA,5,say,Hanako said: Danny didn't say that Jennifer got a cat.,308,NA,19687,acceptability,24,say,,
11,condition1,0.93,NA,6,filler_bad,Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.,121,NA,74191,acceptability,25,guess,,
11,condition1,NA,embed,6,filler_good,<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>,106,Who implied that Jacy rented the truck.,9728,backgroundedness,26,imply,,
11,condition1,NA,embed,6,say,<u>Hanako said: Hannah didn't say that George emailed the students.</u>,301,"Who George emailed, according to Hannah.",43576,backgroundedness,27,say,,
11,condition1,0,NA,6,mos,Hanako said: Chandler didn't moan that Tia brought her parents.,12,NA,6167,acceptability,28,moan,,
11,condition1,NA,embed,7,filler_good,<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>,107,Who hoped that Dana brought a gift.,7201,backgroundedness,29,hope,,
11,condition1,0.99,NA,7,say,Hanako said: Kate didn't say that Zack broke the plates.,306,NA,4383,acceptability,30,say,,
11,condition1,NA,embed,7,filler_bad,<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>,115,"Who else cooked dinner other than Karl, according to Larry.",16904,backgroundedness,31,believe,,
11,condition1,0.99,NA,7,mos,Hanako said: Fatima didn't murmur that Omar had dinner with his manager.,10,NA,12277,acceptability,32,murmur,,
11,condition1,0.02,NA,8,filler_good,Hanako said: Sebrina didn't suspect that James would cancel the trip.,110,NA,7425,acceptability,33,suspect,,
11,condition1,NA,embed,8,filler_bad,<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>,120,"Whose agent would show up, as Frankie hoped.",12361,backgroundedness,34,hope,,
11,condition1,NA,embed,8,say,<u>Hanako said: Tim didn't say that Jason drank the beer. </u>,304,"What Jason drank, according to Tim.",18680,backgroundedness,35,say,,
11,condition1,0.32,NA,8,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,9079,acceptability,36,whisper,,
11,condition1,NA,embed,9,mos,<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>,7,"What Yumi found, according to Jake.",10929,backgroundedness,37,yell,,
11,condition1,1,NA,9,say,Hanako said: Ben didn't say that Laura ordered pizza.,307,NA,8031,acceptability,38,say,,
11,condition1,NA,embed,9,filler_bad,<u>Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.</u>,117,Who else was in the office other than Frank.,24743,backgroundedness,39,suggest,,
11,condition1,0.99,NA,9,filler_good,Hanako said: Jess didn't reveal that Todd went out with Betty.,109,NA,7183,acceptability,40,reveal,,
11,condition1,NA,embed,10,filler_good,<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>,102,"What Karen wrote, according to Grace.",10105,backgroundedness,41,suggest,,
11,condition1,NA,embed,10,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,"Who Sarah admired, according to Tom.",8216,backgroundedness,42,say,,
11,condition1,0.01,NA,10,mos,Hanako said: Ashley didn't groan that Hasan talked to the detectives.,8,NA,13406,acceptability,43,groan,,
11,condition1,0.01,NA,10,filler_bad,Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ,114,NA,11031,acceptability,44,suspect,,
11,condition1,0.98,NA,11,filler_good,Hanako said: Selena didn't speculate that Justin would buy the house.,105,NA,6073,acceptability,45,spectulate,,
11,condition1,NA,embed,11,mos,<u>Hanako said: Amy didn't scream that Charlie saw the robber.</u>,6,"Who Charlie saw, according to Amy.",14202,backgroundedness,46,scream,,
11,condition1,0.78,NA,11,filler_bad,Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.,123,NA,22533,acceptability,47,expect,,
11,condition1,NA,embed,11,say,<u>Hanako said: Jessie didn't say that Michelle borrowed the computer.</u>,310,"What Michelle borrowed, according to Jessie.",7521,backgroundedness,48,say,,
12,condition1,0.98,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
12,condition1,NA,correct,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
12,condition1,0.01,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
12,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
12,condition1,NA,embed,0,mos,<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>,7,"What Yumi found, according to Jake.",43666,backgroundedness,1,yell,,
12,condition1,0.06,NA,0,filler_bad,Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ,122,NA,27889,acceptability,2,reveal,,
12,condition1,NA,embed,0,filler_good,<u>Hanako said: Julie didn't guess that Charlie received a message.</u>,108,Who guessed that Charlie received a message.,47982,backgroundedness,3,guess,,
12,condition1,0.96,NA,0,say,Hanako said: Nancy didn't say that Julian ate the cupcake.,309,NA,12479,acceptability,4,say,,
12,condition1,0.97,NA,1,filler_good,Hanako said: Jess didn't reveal that Todd went out with Betty.,109,NA,7981,acceptability,5,reveal,,
12,condition1,0.56,NA,1,mos,Hanako said: Ashley didn't groan that Hasan talked to the detectives.,8,NA,8230,acceptability,6,groan,,
12,condition1,NA,embed,1,say,<u>Hanako said: Tim didn't say that Jason drank the beer. </u>,304,"What Jason drank, according to Tim.",23925,backgroundedness,7,say,,
12,condition1,NA,embed,1,filler_bad,<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>,115,"Who else cooked dinner other than Karl, according to Larry.",38970,backgroundedness,8,believe,,
12,condition1,NA,verb,2,filler_good,<u>Hanako said: Selena didn't speculate that Justin would buy the house.</u>,105,"Who would buy the house, according to Selena.",26556,backgroundedness,9,spectulate,,
12,condition1,0.94,NA,2,mos,Hanako said: Bill didn't shout that Dan knew the professor.,5,NA,11362,acceptability,10,shout,,
12,condition1,0.98,NA,2,say,Hanako said: Sally didn't say that Tony would visit George.,303,NA,144869,acceptability,11,say,,
12,condition1,NA,embed,2,filler_bad,<u>Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.</u>,117,Who else was in the office other than Frank.,45295,backgroundedness,12,suggest,,
12,condition1,NA,embed,3,say,<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>,307,"What Laura ordered, according to Ben.",105070,backgroundedness,13,say,,
12,condition1,0.34,NA,3,filler_bad,Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ,114,NA,13897,acceptability,14,suspect,,
12,condition1,NA,embed,3,filler_good,<u>Hanako said: Sebrina didn't suspect that James would cancel the trip.</u>,110,Who suspected that James would cancel the trip.,18560,backgroundedness,15,suspect,,
12,condition1,0.94,NA,3,mos,Hanako said: Emma didn't stammer that Kevin lost the keys.,2,NA,12980,acceptability,16,stammer,,
12,condition1,0.94,NA,4,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,13179,acceptability,17,whisper,,
12,condition1,NA,embed,4,say,<u>Hanako said: Charlie didn't say that Maddie would call her roommate.</u>,305,"Who Maddie would call, according to Charlie.",22424,backgroundedness,18,say,,
12,condition1,NA,embed,4,filler_good,<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>,102,"What Karen wrote, according to Grace.",22423,backgroundedness,19,suggest,,
12,condition1,0.31,NA,4,filler_bad,Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.,121,NA,13762,acceptability,20,guess,,
12,condition1,NA,embed,5,mos,<u>Hanako said: Fatima didn't murmur that Omar had dinner with his manager.</u>,10,"Who Omar had dinner with, according to Fatima.",14610,backgroundedness,21,murmur,,
12,condition1,0.26,NA,5,filler_bad,Hanako said: Frankie didn't hope that the agent of the guitarist would show up. ,120,NA,13660,acceptability,22,hope,,
12,condition1,NA,embed,5,filler_good,<u>Hanako said: Jean didn't believe that Grant adopted a kitten.</u>,103,"What Grant adopted, according to Jean.",32186,backgroundedness,23,believe,,
12,condition1,0.92,NA,5,say,Hanako said: Noah didn't say that Sharon wanted a dog.,312,NA,6830,acceptability,24,say,,
12,condition1,NA,embed,6,mos,<u>Hanako said: Laura didn't mutter that Brandon broke his laptop.</u>,4,"What Brandon broke, according to Laura.",17243,backgroundedness,25,mutter,,
12,condition1,NA,embed,6,say,<u>Hanako said: Hannah didn't say that George emailed the students.</u>,301,"Who George emailed, according to Hannah.",10812,backgroundedness,26,say,,
12,condition1,0.89,NA,6,filler_good,Hanako said: Ollie didn't think that Doug would invite the mayor.,101,NA,12946,acceptability,27,think,,
12,condition1,0.07,NA,6,filler_bad,Hanako said: Rui didn't imply that Carol's brother signed the contract.,119,NA,10012,acceptability,28,imply,,
12,condition1,NA,embed,7,mos,<u>Hanako said: Igor didn't shriek that Penny won the lottery.</u>,11,"What Penny won, according to Igor.",11979,backgroundedness,29,shriek,,
12,condition1,NA,verb,7,filler_bad,<u>Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.</u>,123,"Where the book about astronomy was, according to Jamal. ",28789,backgroundedness,30,expect,,
12,condition1,0.9,NA,7,filler_good,Hanako said: Matthew didn't hope that Dana brought a gift.,107,NA,12145,acceptability,31,hope,,
12,condition1,0.96,NA,7,say,Hanako said: Emily didn't say that Paul drafted the letter.,302,NA,6131,acceptability,32,say,,
12,condition1,NA,verb,8,filler_bad,<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>,118,Who spculated that Eric would leave the team.,20527,backgroundedness,33,spectulate,,
12,condition1,NA,embed,8,say,<u>Hanako said: Jessie didn't say that Michelle borrowed the computer.</u>,310,"What Michelle borrowed, according to Jessie.",12794,backgroundedness,34,say,,
12,condition1,0.96,NA,8,mos,Hanako said: Amy didn't scream that Charlie saw the robber.,6,NA,6696,acceptability,35,scream,,
12,condition1,0.99,NA,8,filler_good,Hanako said: Ryan didn't expect that Leon heard the news.,111,NA,11511,acceptability,36,expect,,
12,condition1,0.92,NA,9,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,5497,acceptability,37,expect,,
12,condition1,NA,embed,9,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,"Who Sarah admired, according to Tom.",8713,backgroundedness,38,say,,
12,condition1,0.29,NA,9,filler_bad,Hanako said: Helen didn't think that Rob and Marc cut the bread. ,113,NA,8080,acceptability,39,think,,
12,condition1,NA,embed,9,mos,<u>Hanako said: Howard didn't mumble that Alex bought a birthday cake.</u>,3,"What Alex bought, according to Howard.",255197,backgroundedness,40,mumble,,
12,condition1,0.28,NA,10,filler_bad,Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.,116,NA,53838,acceptability,41,expect,,
12,condition1,0.95,NA,10,filler_good,Hanako said: Ronald didn't imply that Jacy rented the truck.,106,NA,17327,acceptability,42,imply,,
12,condition1,NA,verb,10,mos,<u>Hanako said: Chandler didn't moan that Tia brought her parents.</u>,12,The way Chandler communicated that Tia brought her parents.,53512,backgroundedness,43,moan,,
12,condition1,NA,embed,10,say,<u>Hanako said: Kate didn't say that Zack broke the plates.</u>,306,"What Zack broke, according to Kate.",39001,backgroundedness,44,say,,
12,condition1,0.07,NA,11,filler_bad,Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.,124,NA,25160,acceptability,45,insist,,
12,condition1,0.98,NA,11,say,Hanako said: Danny didn't say that Jennifer got a cat.,308,NA,9997,acceptability,46,say,,
12,condition1,NA,embed,11,filler_good,<u>Hanako said: Juliet didn't confirm that Sebastian would come to the party.</u>,112,Who confirmed that Sebastian would come to the party.,27739,backgroundedness,47,confirm,,
12,condition1,NA,embed,11,mos,<u>Hanako said: Yash didn't whine that Ming forgot her phone. </u>,9,"What Ming forgot, according to Yash.",53492,backgroundedness,48,whine,,
14,condition1,0.92,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
14,condition1,NA,correct,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
14,condition1,0.03,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
14,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
14,condition1,0.1,NA,0,mos,Hanako said: Yash didn't whine that Ming forgot her phone. ,9,NA,19880,acceptability,1,whine,,
14,condition1,NA,embed,0,say,<u>Hanako said: Sally didn't say that Tony would visit George.</u>,303,"Who Tony would, according to Sally.",29372,backgroundedness,2,say,,
14,condition1,NA,embed,0,filler_good,<u>Hanako said: Ollie didn't think that Doug would invite the mayor.</u>,101,"Who Doug would invite, according to Ollie.",33566,backgroundedness,3,think,,
14,condition1,0.05,NA,0,filler_bad,Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.,115,NA,11716,acceptability,4,believe,,
14,condition1,NA,verb,1,filler_good,<u>Hanako said: Sebrina didn't suspect that James would cancel the trip.</u>,110,"Who would cancel the trip, according to Sebrina.",39744,backgroundedness,5,suspect,,
14,condition1,NA,verb,1,say,<u>Hanako said: Charlie didn't say that Maddie would call her roommate.</u>,305,The way Charlie communicated that Maddie would call her roommate.,61416,backgroundedness,6,say,,
14,condition1,0.22,NA,1,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,16044,acceptability,7,whisper,,
14,condition1,0.32,NA,1,filler_bad,Hanako said: Frankie didn't hope that the agent of the guitarist would show up. ,120,NA,15451,acceptability,8,hope,,
14,condition1,NA,embed,2,say,<u>Hanako said: Nancy didn't say that Julian ate the cupcake.</u>,309,"What Julian ate, according to Nancy.",19563,backgroundedness,9,say,,
14,condition1,0.16,NA,2,mos,Hanako said: Igor didn't shriek that Penny won the lottery.,11,NA,16326,acceptability,10,shriek,,
14,condition1,0.03,NA,2,filler_bad,Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.,124,NA,20909,acceptability,11,insist,,
14,condition1,NA,embed,2,filler_good,<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>,107,Who hoped that Dana brought a gift.,30097,backgroundedness,12,hope,,
14,condition1,NA,verb,3,mos,<u>Hanako said: Chandler didn't moan that Tia brought her parents.</u>,12,The way Chandler communicated that Tia brought her parents.,22693,backgroundedness,13,moan,,
14,condition1,0.96,NA,3,say,Hanako said: Kate didn't say that Zack broke the plates.,306,NA,11772,acceptability,14,say,,
14,condition1,NA,embed,3,filler_bad,<u>Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.</u>,117,Who else was in the office other than Frank.,53396,backgroundedness,15,suggest,,
14,condition1,0.95,NA,3,filler_good,Hanako said: Ryan didn't expect that Leon heard the news.,111,NA,11845,acceptability,16,expect,,
14,condition1,NA,embed,4,say,<u>Hanako said: Jessie didn't say that Michelle borrowed the computer.</u>,310,"What Michelle borrowed, according to Jessie.",15222,backgroundedness,17,say,,
14,condition1,NA,embed,4,filler_good,<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>,106,Who implied that Jacy rented the truck.,18203,backgroundedness,18,imply,,
14,condition1,0.95,NA,4,mos,Hanako said: Laura didn't mutter that Brandon broke his laptop.,4,NA,13519,acceptability,19,mutter,,
14,condition1,0.16,NA,4,filler_bad,Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ,122,NA,14947,acceptability,20,reveal,,
14,condition1,NA,embed,5,filler_good,<u>Hanako said: Julie didn't guess that Charlie received a message.</u>,108,Who guessed that Charlie received a message.,25717,backgroundedness,21,guess,,
14,condition1,0.96,NA,5,say,Hanako said: Hannah didn't say that George emailed the students.,301,NA,9811,acceptability,22,say,,
14,condition1,NA,verb,5,mos,<u>Hanako said: Howard didn't mumble that Alex bought a birthday cake.</u>,3,The way Howard communicated that Alex bought a birthday cake.,20488,backgroundedness,23,mumble,,
14,condition1,0.1,NA,5,filler_bad,Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ,114,NA,10996,acceptability,24,suspect,,
14,condition1,NA,verb,6,filler_bad,<u>Hanako said: Rui didn't imply that Carol's brother signed the contract.</u>,119,"What Carol's brother signed, according to Rui.",19826,backgroundedness,25,imply,,
14,condition1,NA,embed,6,filler_good,<u>Hanako said: Jean didn't believe that Grant adopted a kitten.</u>,103,"What Grant adopted, according to Jean.",17976,backgroundedness,26,believe,,
14,condition1,0.99,NA,6,say,Hanako said: Tim didn't say that Jason drank the beer. ,304,NA,7420,acceptability,27,say,,
14,condition1,0.97,NA,6,mos,Hanako said: Jake didn't yell that Yumi found the wallet.,7,NA,8270,acceptability,28,yell,,
14,condition1,0.99,NA,7,filler_good,Hanako said: Grace didn't suggest that Karen wrote a book.,102,NA,8571,acceptability,29,suggest,,
14,condition1,0.3,NA,7,filler_bad,Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.,121,NA,15406,acceptability,30,guess,,
14,condition1,NA,verb,7,mos,<u>Hanako said: Ashley didn't groan that Hasan talked to the detectives.</u>,8,The way Ashley communicated that Hasan talked to the detectives.,16606,backgroundedness,31,groan,,
14,condition1,NA,embed,7,say,<u>Hanako said: Danny didn't say that Jennifer got a cat.</u>,308,"What Jennifer got, according to Danny.",10656,backgroundedness,32,say,,
14,condition1,0.97,NA,8,say,Hanako said: Emily didn't say that Paul drafted the letter.,302,NA,10842,acceptability,33,say,,
14,condition1,NA,verb,8,mos,<u>Hanako said: Emma didn't stammer that Kevin lost the keys.</u>,2,The way Emma communicated that Kevin lost the keys.,20509,backgroundedness,34,stammer,,
14,condition1,0.19,NA,8,filler_bad,Hanako said: Michael didn't speculate that Robert and Eric would leave the team.,118,NA,12290,acceptability,35,spectulate,,
14,condition1,NA,embed,8,filler_good,<u>Hanako said: Selena didn't speculate that Justin would buy the house.</u>,105,"What Justin would buy, according to Selena.",16221,backgroundedness,36,spectulate,,
14,condition1,0.14,NA,9,filler_bad,Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.,123,NA,10304,acceptability,37,expect,,
14,condition1,0.99,NA,9,filler_good,Hanako said: Jess didn't reveal that Todd went out with Betty.,109,NA,8622,acceptability,38,reveal,,
14,condition1,NA,verb,9,mos,<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>,5,The way Bill communicated that Dan knew the professor.,11103,backgroundedness,39,shout,,
14,condition1,NA,embed,9,say,<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>,307,"What Laura ordered, according to Ben.",17156,backgroundedness,40,say,,
14,condition1,0.38,NA,10,mos,Hanako said: Amy didn't scream that Charlie saw the robber.,6,NA,13695,acceptability,41,scream,,
14,condition1,NA,verb,10,filler_bad,<u>Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.</u>,116,Who expected that Eleanor would solve the puzzle.,17874,backgroundedness,42,expect,,
14,condition1,NA,verb,10,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,The way Tom communicated that Sarah admired her friend.,19310,backgroundedness,43,say,,
14,condition1,0.98,NA,10,filler_good,Hanako said: Juliet didn't confirm that Sebastian would come to the party.,112,NA,9889,acceptability,44,confirm,,
14,condition1,NA,embed,11,say,<u>Hanako said: Noah didn't say that Sharon wanted a dog.</u>,312,"What Sharon wanted, according to Noah.",15088,backgroundedness,45,say,,
14,condition1,0.21,NA,11,filler_bad,Hanako said: Helen didn't think that Rob and Marc cut the bread. ,113,NA,11342,acceptability,46,think,,
