"workerid","proliferate.condition","acceptability_rating","bg_response","block_id","condition","context","item_id","original_bg_choice","rt","task","trial_num","verb","wrong_attempts","error"
142,"condition1",NA,"verb","8","say","<u>Hanako said: Emily didn't say that Paul drafted the letter.</u>",302,"The way Emily communicated that Paul drafted the letter.",10883,"backgroundedness",35,"say",NA,NA
142,"condition1",0.14,NA,"8","filler_bad","Hanako said: Michael didn't speculate that Robert and Eric would leave the team.",118,NA,9500,"acceptability",36,"spectulate",NA,NA
142,"condition1",0.95,NA,"9","say","Hanako said: Kate didn't say that Zack broke the plates.",306,NA,6231,"acceptability",37,"say",NA,NA
142,"condition1",0.83,NA,"9","filler_bad","Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.",123,NA,8952,"acceptability",38,"expect",NA,NA
142,"condition1",NA,"verb","9","filler_good","<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>",107,"What Dana brought, according to Matthew.",10550,"backgroundedness",39,"hope",NA,NA
142,"condition1",NA,"verb","9","mos","<u>Hanako said: John didn't whisper that Mary met with the lawyer.</u>",1,"The way John communicated that Mary met with the lawyer.",10567,"backgroundedness",40,"whisper",NA,NA
142,"condition1",NA,"embed","10","filler_good","<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>",106,"Who implied that Jacy rented the truck.",6550,"backgroundedness",41,"imply",NA,NA
142,"condition1",0.12,NA,"10","mos","Hanako said: Ashley didn't groan that Hasan talked to the detectives.",8,NA,6197,"acceptability",42,"groan",NA,NA
142,"condition1",0.59,NA,"10","filler_bad","Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.",121,NA,7169,"acceptability",43,"guess",NA,NA
142,"condition1",NA,"verb","10","say","<u>Hanako said: Sally didn't say that Tony would visit George.</u>",303,"The way Sally communicated that Tony would visit George.",15933,"backgroundedness",44,"say",NA,NA
142,"condition1",NA,"verb","11","filler_good","<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>",102,"Who wrote a book, according to Grace.",7250,"backgroundedness",45,"suggest",NA,NA
142,"condition1",0.23,NA,"11","filler_bad","Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ",122,NA,7433,"acceptability",46,"reveal",NA,NA
142,"condition1",NA,"embed","11","say","<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>",311,"Who Sarah admired, according to Tom.",12683,"backgroundedness",47,"say",NA,NA
142,"condition1",0.6,NA,"11","mos","Hanako said: Yash didn't whine that Ming forgot her phone. ",9,NA,6584,"acceptability",48,"whine",NA,NA
130,"condition1",0.92,NA,"practice","practice_acceptability_good_1","Hanako said: Fiona didn't buy pineapples.",201,"",NA,"acceptability",0,NA,0,NA
130,"condition1",NA,"correct","practice","practice_bg_good_2","<u>Hanako said: Vera didn't drive to Michigan.</u>",202,"How Vera travelled to Michigan.",NA,"backgroundedness",0,NA,NA,NA
130,"condition1",0.01,NA,"practice","practice_accpetability_bad_2","Hanako said: Prisha doesn't speak Korean.",204,"",NA,"acceptability",0,NA,0,NA
130,"condition1",NA,"correct","practice","practice_bg_bad_1","<u>Hanako said: Hank didn't buy the red car.</u>",203,"Which car Hank bought.",NA,"backgroundedness",0,NA,NA,NA
130,"condition1",0.65,NA,"0","say","Hanako said: Sally didn't say that Tony would visit George.",303,NA,21113,"acceptability",1,"say",NA,NA
130,"condition1",NA,"embed","0","mos","<u>Hanako said: Laura didn't mutter that Brandon broke his laptop.</u>",4,"What Brandon broke, according to Laura.",13444,"backgroundedness",2,"mutter",NA,NA
130,"condition1",0.16,NA,"0","filler_bad","Hanako said: Michael didn't speculate that Robert and Eric would leave the team.",118,NA,18273,"acceptability",3,"spectulate",NA,NA
130,"condition1",NA,"embed","0","filler_good","<u>Hanako said: Juliet didn't confirm that Sebastian would come to the party.</u>",112,"Who confirmed that Sebastian would come to the party.",13366,"backgroundedness",4,"confirm",NA,NA
130,"condition1",NA,"embed","1","mos","<u>Hanako said: Yash didn't whine that Ming forgot her phone. </u>",9,"What Ming forgot, according to Yash.",14560,"backgroundedness",5,"whine",NA,NA
130,"condition1",0.07,NA,"1","filler_bad","Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.",117,NA,14568,"acceptability",6,"suggest",NA,NA
130,"condition1",NA,"embed","1","filler_good","<u>Hanako said: Jess didn't reveal that Todd went out with Betty.</u>",109,"Who revealed that Todd went out with Betty.",34592,"backgroundedness",7,"reveal",NA,NA
130,"condition1",0.34,NA,"1","say","Hanako said: Emily didn't say that Paul drafted the letter.",302,NA,18047,"acceptability",8,"say",NA,NA
130,"condition1",NA,"embed","2","say","<u>Hanako said: Kate didn't say that Zack broke the plates.</u>",306,"What Zack broke, according to Kate.",7910,"backgroundedness",9,"say",NA,NA
130,"condition1",NA,"embed","2","filler_bad","<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>",115,"Who else cooked dinner other than Karl, according to Larry.",18900,"backgroundedness",10,"believe",NA,NA
130,"condition1",0.22,NA,"2","mos","Hanako said: Jake didn't yell that Yumi found the wallet.",7,NA,7882,"acceptability",11,"yell",NA,NA
130,"condition1",0.28,NA,"2","filler_good","Hanako said: Jean didn't believe that Grant adopted a kitten.",103,NA,10198,"acceptability",12,"believe",NA,NA
130,"condition1",NA,"embed","3","say","<u>Hanako said: Nancy didn't say that Julian ate the cupcake.</u>",309,"What Julian ate, according to Nancy.",9506,"backgroundedness",13,"say",NA,NA
130,"condition1",0.4,NA,"3","filler_good","Hanako said: Julie didn't guess that Charlie received a message.",108,NA,11015,"acceptability",14,"guess",NA,NA
130,"condition1",0.34,NA,"3","mos","Hanako said: Chandler didn't moan that Tia brought her parents.",12,NA,11340,"acceptability",15,"moan",NA,NA
130,"condition1",NA,"embed","3","filler_bad","<u>Hanako said: Helen didn't think that Rob and Marc cut the bread. </u>",113,"Who else cut the bread other than Rob, according to Helen.",10938,"backgroundedness",16,"think",NA,NA
130,"condition1",NA,"embed","4","filler_bad","<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>",120,"Whose agent would show up, as Frankie hoped.",16208,"backgroundedness",17,"hope",NA,NA
130,"condition1",0.35,NA,"4","filler_good","Hanako said: Grace didn't suggest that Karen wrote a book.",102,NA,6067,"acceptability",18,"suggest",NA,NA
130,"condition1",NA,"embed","4","mos","<u>Hanako said: Emma didn't stammer that Kevin lost the keys.</u>",2,"What Kevin lost, according to Emma.",9165,"backgroundedness",19,"stammer",NA,NA
130,"condition1",0.45,NA,"4","say","Hanako said: Charlie didn't say that Maddie would call her roommate.",305,NA,8597,"acceptability",20,"say",NA,NA
130,"condition1",NA,"embed","5","mos","<u>Hanako said: Ashley didn't groan that Hasan talked to the detectives.</u>",8,"Who Hasan talked to, according to Ashley.",11200,"backgroundedness",21,"groan",NA,NA
130,"condition1",NA,"embed","5","filler_bad","<u>Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. </u>",122,"Whose parents were moving to Texas, as Donald revealed.",15229,"backgroundedness",22,"reveal",NA,NA
130,"condition1",0.31,NA,"5","filler_good","Hanako said: Roger didn't expect that Andy would take the jacket.",104,NA,11254,"acceptability",23,"expect",NA,NA
130,"condition1",0.39,NA,"5","say","Hanako said: Tim didn't say that Jason drank the beer. ",304,NA,9740,"acceptability",24,"say",NA,NA
130,"condition1",0.36,NA,"6","say","Hanako said: Hannah didn't say that George emailed the students.",301,NA,12886,"acceptability",25,"say",NA,NA
130,"condition1",NA,"embed","6","mos","<u>Hanako said: Howard didn't mumble that Alex bought a birthday cake.</u>",3,"What Alex bought, according to Howard.",10152,"backgroundedness",26,"mumble",NA,NA
130,"condition1",0.17,NA,"6","filler_bad","Hanako said: Rui didn't imply that Carol's brother signed the contract.",119,NA,9379,"acceptability",27,"imply",NA,NA
130,"condition1",NA,"embed","6","filler_good","<u>Hanako said: Selena didn't speculate that Justin would buy the house.</u>",105,"What Justin would buy, according to Selena.",7779,"backgroundedness",28,"spectulate",NA,NA
130,"condition1",NA,"embed","7","filler_good","<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>",107,"Who hoped that Dana brought a gift.",8111,"backgroundedness",29,"hope",NA,NA
130,"condition1",NA,"embed","7","mos","<u>Hanako said: Igor didn't shriek that Penny won the lottery.</u>",11,"What Penny won, according to Igor.",7193,"backgroundedness",30,"shriek",NA,NA
130,"condition1",0.18,NA,"7","filler_bad","Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.",121,NA,14609,"acceptability",31,"guess",NA,NA
130,"condition1",0.48,NA,"7","say","Hanako said: Jessie didn't say that Michelle borrowed the computer.",310,NA,10621,"acceptability",32,"say",NA,NA
130,"condition1",NA,"embed","8","mos","<u>Hanako said: Amy didn't scream that Charlie saw the robber.</u>",6,"Who Charlie saw, according to Amy.",9605,"backgroundedness",33,"scream",NA,NA
130,"condition1",0.13,NA,"8","filler_bad","Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ",114,NA,9620,"acceptability",34,"suspect",NA,NA
130,"condition1",0.5,NA,"8","say","Hanako said: Ben didn't say that Laura ordered pizza.",307,NA,8462,"acceptability",35,"say",NA,NA
130,"condition1",NA,"verb","8","filler_good","<u>Hanako said: Ryan didn't expect that Leon heard the news.</u>",111,"Who heard the news, according to Leon.",14522,"backgroundedness",36,"expect",NA,NA
130,"condition1",NA,"embed","9","mos","<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>",5,"Who Dan knew, according to Bill.",41428,"backgroundedness",37,"shout",NA,NA
130,"condition1",NA,"embed","9","filler_bad","<u>Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.</u>",123,"Which book Jamal expected to be on the shelf.",11899,"backgroundedness",38,"expect",NA,NA
130,"condition1",0.49,NA,"9","filler_good","Hanako said: Sebrina didn't suspect that James would cancel the trip.",110,NA,18784,"acceptability",39,"suspect",NA,NA
130,"condition1",0.55,NA,"9","say","Hanako said: Noah didn't say that Sharon wanted a dog.",312,NA,7131,"acceptability",40,"say",NA,NA
130,"condition1",NA,"embed","10","say","<u>Hanako said: Danny didn't say that Jennifer got a cat.</u>",308,"What Jennifer got, according to Danny.",7040,"backgroundedness",41,"say",NA,NA
130,"condition1",0.36,NA,"10","mos","Hanako said: John didn't whisper that Mary met with the lawyer.",1,NA,7479,"acceptability",42,"whisper",NA,NA
130,"condition1",NA,"embed","10","filler_bad","<u>Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.</u>",116,"Who else would solve the puzzle other than Judith.",22273,"backgroundedness",43,"expect",NA,NA
130,"condition1",0.5,NA,"10","filler_good","Hanako said: Ronald didn't imply that Jacy rented the truck.",106,NA,7716,"acceptability",44,"imply",NA,NA
130,"condition1",NA,"embed","11","filler_bad","<u>Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.</u>",124,"Whose uncle should stay for dinner, as Tedd insisted.",11669,"backgroundedness",45,"insist",NA,NA
130,"condition1",NA,"embed","11","mos","<u>Hanako said: Fatima didn't murmur that Omar had dinner with his manager.</u>",10,"Who Omar had dinner with, according to Fatima.",14328,"backgroundedness",46,"murmur",NA,NA
130,"condition1",0.5,NA,"11","say","Hanako said: Tom didn't say that Sarah admired her friend. ",311,NA,8000,"acceptability",47,"say",NA,NA
130,"condition1",0.55,NA,"11","filler_good","Hanako said: Ollie didn't think that Doug would invite the mayor.",101,NA,8041,"acceptability",48,"think",NA,NA
77,"condition1",0.98,NA,"practice","practice_acceptability_good_1","Hanako said: Fiona didn't buy pineapples.",201,"",NA,"acceptability",0,NA,0,NA
77,"condition1",NA,"correct","practice","practice_bg_good_2","<u>Hanako said: Vera didn't drive to Michigan.</u>",202,"How Vera travelled to Michigan.",NA,"backgroundedness",0,NA,NA,NA
77,"condition1",0.19,NA,"practice","practice_accpetability_bad_2","Hanako said: Prisha doesn't speak Korean.",204,"",NA,"acceptability",0,NA,0,NA
77,"condition1",NA,"correct","practice","practice_bg_bad_1","<u>Hanako said: Hank didn't buy the red car.</u>",203,"Which car Hank bought.",NA,"backgroundedness",0,NA,NA,NA
77,"condition1",0.03,NA,"0","filler_bad","Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.",116,NA,9740,"acceptability",1,"expect",NA,NA
77,"condition1",0.71,NA,"0","filler_good","Hanako said: Ryan didn't expect that Leon heard the news.",111,NA,5286,"acceptability",2,"expect",NA,NA
77,"condition1",NA,"verb","0","mos","<u>Hanako said: Howard didn't mumble that Alex bought a birthday cake.</u>",3,"The way Howard communicated that Alex bought a birthday cake.",14445,"backgroundedness",3,"mumble",NA,NA
77,"condition1",NA,"embed","0","say","<u>Hanako said: Tim didn't say that Jason drank the beer. </u>",304,"What Jason drank, according to Tim.",9500,"backgroundedness",4,"say",NA,NA
77,"condition1",0.96,NA,"1","mos","Hanako said: Emma didn't stammer that Kevin lost the keys.",2,NA,6444,"acceptability",5,"stammer",NA,NA
77,"condition1",NA,"embed","1","say","<u>Hanako said: Hannah didn't say that George emailed the students.</u>",301,"Who George emailed, according to Hannah.",17387,"backgroundedness",6,"say",NA,NA
77,"condition1",NA,"embed","1","filler_good","<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>",107,"Who hoped that Dana brought a gift.",115165,"backgroundedness",7,"hope",NA,NA
77,"condition1",0.05,NA,"1","filler_bad","Hanako said: Rui didn't imply that Carol's brother signed the contract.",119,NA,7372,"acceptability",8,"imply",NA,NA
77,"condition1",NA,"embed","2","say","<u>Hanako said: Nancy didn't say that Julian ate the cupcake.</u>",309,"What Julian ate, according to Nancy.",114827,"backgroundedness",9,"say",NA,NA
77,"condition1",0.06,NA,"2","filler_bad","Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ",114,NA,7456,"acceptability",10,"suspect",NA,NA
77,"condition1",NA,"verb","2","mos","<u>Hanako said: Chandler didn't moan that Tia brought her parents.</u>",12,"The way Chandler communicated that Tia brought her parents.",23573,"backgroundedness",11,"moan",NA,NA
77,"condition1",0.92,NA,"2","filler_good","Hanako said: Juliet didn't confirm that Sebastian would come to the party.",112,NA,10740,"acceptability",12,"confirm",NA,NA
77,"condition1",0.11,NA,"3","filler_bad","Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ",122,NA,208881,"acceptability",13,"reveal",NA,NA
77,"condition1",0.91,NA,"3","filler_good","Hanako said: Ollie didn't think that Doug would invite the mayor.",101,NA,5037,"acceptability",14,"think",NA,NA
77,"condition1",NA,"embed","3","say","<u>Hanako said: Danny didn't say that Jennifer got a cat.</u>",308,"What Jennifer got, according to Danny.",7113,"backgroundedness",15,"say",NA,NA
77,"condition1",NA,"embed","3","mos","<u>Hanako said: John didn't whisper that Mary met with the lawyer.</u>",1,"Who Mary met with, according to John.",25579,"backgroundedness",16,"whisper",NA,NA
77,"condition1",NA,"embed","4","filler_bad","<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>",120,"Whose agent would show up, as Frankie hoped.",26704,"backgroundedness",17,"hope",NA,NA
77,"condition1",NA,"embed","4","mos","<u>Hanako said: Yash didn't whine that Ming forgot her phone. </u>",9,"What Ming forgot, according to Yash.",65147,"backgroundedness",18,"whine",NA,NA
77,"condition1",0.97,NA,"4","filler_good","Hanako said: Sebrina didn't suspect that James would cancel the trip.",110,NA,5584,"acceptability",19,"suspect",NA,NA
77,"condition1",0.91,NA,"4","say","Hanako said: Tom didn't say that Sarah admired her friend. ",311,NA,6528,"acceptability",20,"say",NA,NA
77,"condition1",NA,"embed","5","filler_bad","<u>Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.</u>",121,"Whose assistant would give the presentation, as Jessie guessed.",16418,"backgroundedness",21,"guess",NA,NA
77,"condition1",NA,"embed","5","filler_good","<u>Hanako said: Selena didn't speculate that Justin would buy the house.</u>",105,"What Justin would buy, according to Selena.",6889,"backgroundedness",22,"spectulate",NA,NA
77,"condition1",0.92,NA,"5","mos","Hanako said: Laura didn't mutter that Brandon broke his laptop.",4,NA,32192,"acceptability",23,"mutter",NA,NA
77,"condition1",0.93,NA,"5","say","Hanako said: Emily didn't say that Paul drafted the letter.",302,NA,5653,"acceptability",24,"say",NA,NA
77,"condition1",0.35,NA,"6","filler_bad","Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.",123,NA,8680,"acceptability",25,"expect",NA,NA
77,"condition1",NA,"embed","6","say","<u>Hanako said: Sally didn't say that Tony would visit George.</u>",303,"Who Tony would, according to Sally.",9165,"backgroundedness",26,"say",NA,NA
77,"condition1",NA,"embed","6","filler_good","<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>",102,"What Karen wrote, according to Grace.",6352,"backgroundedness",27,"suggest",NA,NA
77,"condition1",0.87,NA,"6","mos","Hanako said: Igor didn't shriek that Penny won the lottery.",11,NA,7077,"acceptability",28,"shriek",NA,NA
77,"condition1",NA,"embed","7","filler_good","<u>Hanako said: Roger didn't expect that Andy would take the jacket.</u>",104,"What Andy would take, according to Roger.",7700,"backgroundedness",29,"expect",NA,NA
77,"condition1",0.92,NA,"7","mos","Hanako said: Amy didn't scream that Charlie saw the robber.",6,NA,245592,"acceptability",30,"scream",NA,NA
77,"condition1",NA,"verb","7","filler_bad","<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>",118,"Who spculated that Eric would leave the team.",8215,"backgroundedness",31,"spectulate",NA,NA
77,"condition1",0.95,NA,"7","say","Hanako said: Jessie didn't say that Michelle borrowed the computer.",310,NA,7108,"acceptability",32,"say",NA,NA
77,"condition1",0.98,NA,"8","filler_good","Hanako said: Julie didn't guess that Charlie received a message.",108,NA,5219,"acceptability",33,"guess",NA,NA
77,"condition1",0.93,NA,"8","say","Hanako said: Kate didn't say that Zack broke the plates.",306,NA,5430,"acceptability",34,"say",NA,NA
77,"condition1",NA,"verb","8","filler_bad","<u>Hanako said: Helen didn't think that Rob and Marc cut the bread. </u>",113,"Who thought that Marc cut the bread.",8606,"backgroundedness",35,"think",NA,NA
77,"condition1",NA,"embed","8","mos","<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>",5,"Who Dan knew, according to Bill.",15323,"backgroundedness",36,"shout",NA,NA
77,"condition1",0.65,NA,"9","filler_good","Hanako said: Jean didn't believe that Grant adopted a kitten.",103,NA,5479,"acceptability",37,"believe",NA,NA
77,"condition1",NA,"embed","9","filler_bad","<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>",115,"Who else cooked dinner other than Karl, according to Larry.",11181,"backgroundedness",38,"believe",NA,NA
77,"condition1",NA,"embed","9","say","<u>Hanako said: Noah didn't say that Sharon wanted a dog.</u>",312,"What Sharon wanted, according to Noah.",6053,"backgroundedness",39,"say",NA,NA
77,"condition1",0.23,NA,"9","mos","Hanako said: Ashley didn't groan that Hasan talked to the detectives.",8,NA,6626,"acceptability",40,"groan",NA,NA
77,"condition1",NA,"embed","10","say","<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>",307,"What Laura ordered, according to Ben.",6216,"backgroundedness",41,"say",NA,NA
77,"condition1",0.08,NA,"10","mos","Hanako said: Fatima didn't murmur that Omar had dinner with his manager.",10,NA,8361,"acceptability",42,"murmur",NA,NA
77,"condition1",0.23,NA,"10","filler_bad","Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.",117,NA,6667,"acceptability",43,"suggest",NA,NA
77,"condition1",NA,"embed","10","filler_good","<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>",106,"Who implied that Jacy rented the truck.",7048,"backgroundedness",44,"imply",NA,NA
77,"condition1",NA,"embed","11","mos","<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>",7,"What Yumi found, according to Jake.",5476,"backgroundedness",45,"yell",NA,NA
77,"condition1",0.98,NA,"11","filler_good","Hanako said: Jess didn't reveal that Todd went out with Betty.",109,NA,5873,"acceptability",46,"reveal",NA,NA
77,"condition1",0.98,NA,"11","say","Hanako said: Charlie didn't say that Maddie would call her roommate.",305,NA,5653,"acceptability",47,"say",NA,NA
77,"condition1",NA,"embed","11","filler_bad","<u>Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.</u>",124,"Whose uncle should stay for dinner, as Tedd insisted.",7901,"backgroundedness",48,"insist",NA,NA
129,"condition1",1,NA,"practice","practice_acceptability_good_1","Hanako said: Fiona didn't buy pineapples.",201,"",NA,"acceptability",0,NA,0,NA
129,"condition1",NA,"correct","practice","practice_bg_good_2","<u>Hanako said: Vera didn't drive to Michigan.</u>",202,"How Vera travelled to Michigan.",NA,"backgroundedness",0,NA,NA,NA
129,"condition1",0,NA,"practice","practice_accpetability_bad_2","Hanako said: Prisha doesn't speak Korean.",204,"",NA,"acceptability",0,NA,0,NA
129,"condition1",NA,"correct","practice","practice_bg_bad_1","<u>Hanako said: Hank didn't buy the red car.</u>",203,"Which car Hank bought.",NA,"backgroundedness",0,NA,NA,NA
129,"condition1",1,NA,"0","say","Hanako said: Sally didn't say that Tony would visit George.",303,NA,17643,"acceptability",1,"say",NA,NA
129,"condition1",NA,"embed","0","mos","<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>",5,"Who Dan knew, according to Bill.",20784,"backgroundedness",2,"shout",NA,NA
129,"condition1",NA,"embed","0","filler_bad","<u>Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.</u>",123,"Which book Jamal expected to be on the shelf.",24384,"backgroundedness",3,"expect",NA,NA
129,"condition1",1,NA,"0","filler_good","Hanako said: Jess didn't reveal that Todd went out with Betty.",109,NA,12122,"acceptability",4,"reveal",NA,NA
129,"condition1",NA,"embed","1","say","<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>",307,"What Laura ordered, according to Ben.",18870,"backgroundedness",5,"say",NA,NA
129,"condition1",1,NA,"1","filler_good","Hanako said: Julie didn't guess that Charlie received a message.",108,NA,11801,"acceptability",6,"guess",NA,NA
129,"condition1",0,NA,"1","filler_bad","Hanako said: Helen didn't think that Rob and Marc cut the bread. ",113,NA,11980,"acceptability",7,"think",NA,NA
129,"condition1",NA,"embed","1","mos","<u>Hanako said: Yash didn't whine that Ming forgot her phone. </u>",9,"What Ming forgot, according to Yash.",19460,"backgroundedness",8,"whine",NA,NA
129,"condition1",1,NA,"2","filler_good","Hanako said: Ollie didn't think that Doug would invite the mayor.",101,NA,11506,"acceptability",9,"think",NA,NA
129,"condition1",0,NA,"2","filler_bad","Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.",116,NA,13266,"acceptability",10,"expect",NA,NA
129,"condition1",NA,"embed","2","mos","<u>Hanako said: Igor didn't shriek that Penny won the lottery.</u>",11,"What Penny won, according to Igor.",12292,"backgroundedness",11,"shriek",NA,NA
129,"condition1",NA,"embed","2","say","<u>Hanako said: Charlie didn't say that Maddie would call her roommate.</u>",305,"Who Maddie would call, according to Charlie.",15457,"backgroundedness",12,"say",NA,NA
129,"condition1",1,NA,"3","filler_good","Hanako said: Jean didn't believe that Grant adopted a kitten.",103,NA,12486,"acceptability",13,"believe",NA,NA
129,"condition1",NA,"embed","3","filler_bad","<u>Hanako said: Rui didn't imply that Carol's brother signed the contract.</u>",119,"Whose brother signed the contract, according to Rui.",23791,"backgroundedness",14,"imply",NA,NA
129,"condition1",1,NA,"3","say","Hanako said: Tim didn't say that Jason drank the beer. ",304,NA,17599,"acceptability",15,"say",NA,NA
129,"condition1",NA,"embed","3","mos","<u>Hanako said: Amy didn't scream that Charlie saw the robber.</u>",6,"Who Charlie saw, according to Amy.",11229,"backgroundedness",16,"scream",NA,NA
129,"condition1",NA,"embed","4","mos","<u>Hanako said: Laura didn't mutter that Brandon broke his laptop.</u>",4,"What Brandon broke, according to Laura.",10413,"backgroundedness",17,"mutter",NA,NA
129,"condition1",NA,"embed","4","say","<u>Hanako said: Danny didn't say that Jennifer got a cat.</u>",308,"What Jennifer got, according to Danny.",9788,"backgroundedness",18,"say",NA,NA
129,"condition1",0.71,NA,"4","filler_bad","Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ",122,NA,24104,"acceptability",19,"reveal",NA,NA
129,"condition1",1,NA,"4","filler_good","Hanako said: Selena didn't speculate that Justin would buy the house.",105,NA,13163,"acceptability",20,"spectulate",NA,NA
129,"condition1",1,NA,"5","mos","Hanako said: Chandler didn't moan that Tia brought her parents.",12,NA,13870,"acceptability",21,"moan",NA,NA
129,"condition1",NA,"embed","5","filler_bad","<u>Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.</u>",121,"Whose assistant would give the presentation, as Jessie guessed.",23638,"backgroundedness",22,"guess",NA,NA
129,"condition1",NA,"embed","5","say","<u>Hanako said: Noah didn't say that Sharon wanted a dog.</u>",312,"What Sharon wanted, according to Noah.",10912,"backgroundedness",23,"say",NA,NA
129,"condition1",0.92,NA,"5","filler_good","Hanako said: Roger didn't expect that Andy would take the jacket.",104,NA,15932,"acceptability",24,"expect",NA,NA
129,"condition1",0.91,NA,"6","mos","Hanako said: John didn't whisper that Mary met with the lawyer.",1,NA,16248,"acceptability",25,"whisper",NA,NA
129,"condition1",NA,"embed","6","say","<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>",311,"Who Sarah admired, according to Tom.",8718,"backgroundedness",26,"say",NA,NA
129,"condition1",NA,"embed","6","filler_bad","<u>Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.</u>",124,"Whose uncle should stay for dinner, as Tedd insisted.",10576,"backgroundedness",27,"insist",NA,NA
129,"condition1",0.67,NA,"6","filler_good","Hanako said: Matthew didn't hope that Dana brought a gift.",107,NA,15753,"acceptability",28,"hope",NA,NA
129,"condition1",0.92,NA,"7","filler_good","Hanako said: Grace didn't suggest that Karen wrote a book.",102,NA,20430,"acceptability",29,"suggest",NA,NA
129,"condition1",NA,"embed","7","filler_bad","<u>Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.</u>",117,"Who else was in the office other than Frank.",15767,"backgroundedness",30,"suggest",NA,NA
129,"condition1",0.91,NA,"7","mos","Hanako said: Fatima didn't murmur that Omar had dinner with his manager.",10,NA,11745,"acceptability",31,"murmur",NA,NA
129,"condition1",NA,"embed","7","say","<u>Hanako said: Nancy didn't say that Julian ate the cupcake.</u>",309,"What Julian ate, according to Nancy.",9773,"backgroundedness",32,"say",NA,NA
129,"condition1",0.92,NA,"8","filler_good","Hanako said: Ronald didn't imply that Jacy rented the truck.",106,NA,11049,"acceptability",33,"imply",NA,NA
129,"condition1",NA,"embed","8","mos","<u>Hanako said: Howard didn't mumble that Alex bought a birthday cake.</u>",3,"What Alex bought, according to Howard.",9979,"backgroundedness",34,"mumble",NA,NA
129,"condition1",NA,"embed","8","say","<u>Hanako said: Jessie didn't say that Michelle borrowed the computer.</u>",310,"What Michelle borrowed, according to Jessie.",8827,"backgroundedness",35,"say",NA,NA
129,"condition1",0.57,NA,"8","filler_bad","Hanako said: Frankie didn't hope that the agent of the guitarist would show up. ",120,NA,16584,"acceptability",36,"hope",NA,NA
129,"condition1",NA,"embed","9","filler_bad","<u>Hanako said: Tim didn't suspect that Liz and Jason drank the beer. </u>",114,"Who else drank the beer other than Liz, according to Tim.",17575,"backgroundedness",37,"suspect",NA,NA
129,"condition1",0.91,NA,"9","say","Hanako said: Hannah didn't say that George emailed the students.",301,NA,7391,"acceptability",38,"say",NA,NA
129,"condition1",0.93,NA,"9","mos","Hanako said: Jake didn't yell that Yumi found the wallet.",7,NA,12684,"acceptability",39,"yell",NA,NA
129,"condition1",NA,"embed","9","filler_good","<u>Hanako said: Ryan didn't expect that Leon heard the news.</u>",111,"What Leon heard, according to Ryan.",44620,"backgroundedness",40,"expect",NA,NA
129,"condition1",0.92,NA,"10","mos","Hanako said: Ashley didn't groan that Hasan talked to the detectives.",8,NA,8434,"acceptability",41,"groan",NA,NA
