workerid,proliferate.condition,acceptability_rating,bg_response,block_id,condition,context,item_id,original_bg_choice,rt,task,trial_num,verb,wrong_attempts,error
1384,condition1,NA,verb,1,filler_good_1,Hanako said: Grace didn't suggest that Karen wrote a <strong>BOOK</strong>.,104,"Who wrote a book, according to Grace.",21154,backgroundedness,8,suggest,,
1384,condition1,NA,embed,1,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,"Whose brother signed the contract, according to Rui.",13963,backgroundedness,9,imply,,
1384,condition1,0.97,NA,1,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,NA,12293,acceptability,10,reveal,,
1384,condition1,0.78,NA,1,embed_focus,Hanako said: Howard didn't say loudly that Alex bought a <strong>BIRTHDAY CAKE</strong>.,3,NA,12962,acceptability,11,loudly,,
1384,condition1,0.01,NA,1,filler_bad_1,Hanako said: Tony didn't suggest that Frank and <strong>LISA</strong> were in the office.,116,NA,7951,acceptability,12,suggest,,
1384,condition1,0.04,NA,2,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,NA,13665,acceptability,13,expect,,
1384,condition1,0.96,NA,2,verb_focus,Hanako said: John didn't say <strong>SOFTLY</strong> that Mary met with the lawyer.,1,NA,9755,acceptability,14,softly,,
1384,condition1,NA,embed,2,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,"Who George emailed, according to Hannah.",17176,backgroundedness,15,say,,
1384,condition1,NA,embed,2,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,"Who else cooked dinner other than Karl, according to Larry.",14373,backgroundedness,16,believe,,
1384,condition1,0.99,NA,2,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,9851,acceptability,17,expect,,
1384,condition1,NA,embed,2,embed_focus,Hanako said: Amy didn't say wearily that Charlie saw the <strong>ROBBER</strong>.,6,"Who Charlie saw, according to Amy.",15014,backgroundedness,18,wearily,,
1384,condition1,0.02,NA,3,filler_bad_1,Hanako said: Emily didn't say that Kevin and <strong>PAUL</strong> drafted the letter.,113,NA,8215,acceptability,19,say,,
1384,condition1,NA,embed,3,embed_focus,Hanako said: Jake didn't say sternly that Yumi found the <strong>WALLET</strong>.,7,"What Yumi found, according to Jake.",10658,backgroundedness,20,sternly,,
1384,condition1,NA,embed,3,verb_focus,Hanako said: Emma didn't say <strong>QUIETLY</strong> that Kevin lost the keys.,2,"What Kevin lost, according to Emma.",6427,backgroundedness,21,quietly,,
1384,condition1,0.99,NA,3,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,NA,8820,acceptability,22,believe,,
1384,condition1,0.99,NA,3,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,NA,13591,acceptability,23,hope,,
1384,condition1,NA,embed,3,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,"Whose agent would show up, according to Frankie.",238645,backgroundedness,24,hope,,
1384,condition1,0.02,NA,4,verb_focus,Hanako said: Ashley didn't say <strong>GENTLY</strong> that Hasan talked to the detectives.,8,NA,7639,acceptability,25,gently,,
1384,condition1,0.01,NA,4,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,NA,10588,acceptability,26,expect,,
1384,condition1,NA,verb,4,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,"What Zack broke, according to Kate.",14159,backgroundedness,27,insist,,
1384,condition1,NA,embed,4,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,"Who Maddie would call, according to Charlie.",17741,backgroundedness,28,expect,,
1384,condition1,0.05,NA,4,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,NA,15560,acceptability,29,reveal,,
1384,condition1,NA,verb,4,embed_focus,Hanako said: Igor didn't say calmly that Penny won the <strong>LOTTERY</strong>.,11,The way Igor said that Penny won the lottery.,10188,backgroundedness,30,calmly,,
1384,condition1,0.98,NA,5,verb_focus,Hanako said: Chandler didn't say <strong>DRYLY</strong> that Tia brought her parents.,12,NA,15317,acceptability,31,dryly,,
1384,condition1,0.03,NA,5,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,NA,11132,acceptability,32,suspect,,
1384,condition1,NA,embed,5,embed_focus,Hanako said: Fatima didn't say ruefully that Omar had dinner with his <strong>MANAGER</strong>.,10,"Who Omar had dinner with, according to Fatima.",15759,backgroundedness,33,ruefully,,
1384,condition1,NA,verb,5,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,"What Charlie received, according to Julian.",11940,backgroundedness,34,guess,,
1384,condition1,0.01,NA,5,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,NA,13346,acceptability,35,insist,,
1384,condition1,NA,embed,5,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,"Who Doug would invite, according to Ollie.",12175,backgroundedness,36,think,,
1341,condition1,0.99,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
1341,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
1341,condition1,0.01,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
1341,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
1341,condition1,NA,verb,0,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong> CUPCAKE</strong>.,103,"Who ate the cupcake, according to Nancy.",40212,backgroundedness,1,suspect,,
1341,condition1,0.02,NA,0,embed_focus,Hanako said: Laura didn't say bluntly that Brandon broke his <strong>LAPTOP</strong>.,4,NA,16247,acceptability,2,bluntly,,
1341,condition1,0.01,NA,0,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,NA,10837,acceptability,3,expect,,
1341,condition1,0.02,NA,0,verb_focus,Hanako said: Ashley didn't say <strong>GENTLY</strong> that Hasan talked to the detectives.,8,NA,10990,acceptability,4,gently,,
1341,condition1,NA,embed,0,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,Who insisted that Zack broke the plates.,11775,backgroundedness,5,insist,,
1341,condition1,NA,embed,0,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,"Whose brother signed the contract, according to Rui.",19260,backgroundedness,6,imply,,
1341,condition1,0.14,NA,1,filler_bad_1,Hanako said: Emily didn't say that Kevin and <strong>PAUL</strong> drafted the letter.,113,NA,10707,acceptability,7,say,,
1341,condition1,NA,verb,1,verb_focus,Hanako said: Howard didn't say <strong>LOUDLY</strong> that Alex bought a birthday cake.,3,The way Howard said that Alex bought a birthday cake.,16566,backgroundedness,8,loudly,,
1341,condition1,0,NA,1,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,NA,18051,acceptability,9,guess,,
1341,condition1,0.72,NA,1,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,NA,11974,acceptability,10,think,,
1341,condition1,NA,verb,1,embed_focus,Hanako said: Emma didn't say quietly that Kevin lost the <strong>KEYS</strong>.,2,The way Emma said that Kevin lost the keys.,26458,backgroundedness,11,quietly,,
1341,condition1,NA,embed,1,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,Who guessed that Charlie received a message.,18034,backgroundedness,12,guess,,
1341,condition1,NA,verb,2,verb_focus,Hanako said: Bill didn't say <strong>CHEERFULLY</strong> that Dan knew the professor.,5,The way Bill said that Dan knew the professor.,15326,backgroundedness,13,cheerfully,,
1341,condition1,NA,embed,2,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,Who expected that Tony would visit George.,10368,backgroundedness,14,expect,,
1341,condition1,NA,verb,2,embed_focus,Hanako said: John didn't say softly that Mary met with the <strong>LAWYER</strong>.,1,The way John said that Mary met with the lawyer.,8974,backgroundedness,15,softly,,
1341,condition1,0.98,NA,2,filler_good_1,Hanako said: Grace didn't suggest that Karen wrote a <strong>BOOK</strong>.,104,NA,12504,acceptability,16,suggest,,
1341,condition1,0.01,NA,2,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,NA,10845,acceptability,17,hope,,
1341,condition1,0.05,NA,2,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,NA,10400,acceptability,18,believe,,
1341,condition1,NA,embed,3,embed_focus,Hanako said: Yash didn't say wistfully that Ming forgot her <strong>PHONE</strong>.,9,"What Ming forgot, according to Yash.",21157,backgroundedness,19,wistfully,,
1341,condition1,0.98,NA,3,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,NA,11010,acceptability,20,reveal,,
1341,condition1,0.51,NA,3,verb_focus,Hanako said: Jake didn't say <strong>STERNLY</strong> that Yumi found the wallet.,7,NA,11165,acceptability,21,sternly,,
1341,condition1,NA,embed,3,filler_bad_1,Hanako said: Helen didn't think that Rob and <strong>MARC</strong> cut the bread. ,114,"Who else cut the bread other than Rob, according to Helen.",17346,backgroundedness,22,think,,
1341,condition1,NA,verb,3,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,"Where the book about astronomy was, according to Jamal.",18897,backgroundedness,23,expect,,
1341,condition1,0.27,NA,3,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,NA,8921,acceptability,24,believe,,
1341,condition1,NA,verb,4,embed_focus,Hanako said: Fatima didn't say ruefully that Omar had dinner with his <strong>MANAGER</strong>.,10,The way Fatima said that Omar had dinner with his manager.,20081,backgroundedness,25,ruefully,,
1341,condition1,0.73,NA,4,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,NA,13252,acceptability,26,say,,
1341,condition1,0.02,NA,4,filler_bad_1,Hanako said: Tony didn't suggest that Frank and <strong>LISA</strong> were in the office.,116,NA,20085,acceptability,27,suggest,,
1341,condition1,NA,embed,4,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,"Whose parents were moving to Texas, according to Donald.",21893,backgroundedness,28,reveal,,
1341,condition1,0.34,NA,4,verb_focus,Hanako said: Amy didn't say <strong>WEARILY</strong> that Charlie saw the robber.,6,NA,9311,acceptability,29,wearily,,
1341,condition1,NA,embed,4,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,Who implied that Jacy rented the truck.,20941,backgroundedness,30,imply,,
1341,condition1,0.75,NA,5,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,NA,10303,acceptability,31,hope,,
1341,condition1,NA,embed,5,verb_focus,Hanako said: Chandler didn't say <strong>DRYLY</strong> that Tia brought her parents.,12,"Who Tia brought, according to Chandler.",8991,backgroundedness,32,dryly,,
1341,condition1,0.94,NA,5,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,NA,147096,acceptability,33,expect,,
1341,condition1,NA,embed,5,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,"Who else drank the beer other than Liz, according to Tim.",12680,backgroundedness,34,suspect,,
1341,condition1,0.69,NA,5,embed_focus,Hanako said: Igor didn't say calmly that Penny won the <strong>LOTTERY</strong>.,11,NA,12859,acceptability,35,calmly,,
1341,condition1,NA,verb,5,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,"What Eva's uncle should do, according to Ted.",12937,backgroundedness,36,insist,,
1377,condition1,0.85,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
1377,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
1377,condition1,0.03,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,1,
1377,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
1377,condition1,0.46,NA,0,verb_focus,Hanako said: Howard didn't say <strong>LOUDLY</strong> that Alex bought a birthday cake.,3,NA,15481,acceptability,1,loudly,,
1377,condition1,NA,embed,0,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,"Whose brother signed the contract, according to Rui.",27967,backgroundedness,2,imply,,
1377,condition1,0.83,NA,0,filler_bad_1,Hanako said: Emily didn't say that Kevin and <strong>PAUL</strong> drafted the letter.,113,NA,21766,acceptability,3,say,,
1377,condition1,NA,embed,0,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong> CUPCAKE</strong>.,103,"What Julian ate, according to Nancy.",28917,backgroundedness,4,suspect,,
1377,condition1,0.9,NA,0,embed_focus,Hanako said: Bill didn't say cheerfully that Dan knew the <strong>PROFESSOR</strong>.,5,NA,11800,acceptability,5,cheerfully,,
1377,condition1,NA,embed,0,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,Who guessed that Charlie received a message.,16650,backgroundedness,6,guess,,
1377,condition1,NA,embed,1,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,"Whose parents were moving to Texas, according to Donald.",12768,backgroundedness,7,reveal,,
1377,condition1,0.9,NA,1,embed_focus,Hanako said: Ashley didn't say gently that Hasan talked to the <strong>DETECTIVES</strong>.,8,NA,14798,acceptability,8,gently,,
1377,condition1,NA,embed,1,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,"Who else would order pizza other than Judith, according to Ben.",27600,backgroundedness,9,expect,,
1377,condition1,0.95,NA,1,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,NA,11882,acceptability,10,think,,
1377,condition1,NA,verb,1,verb_focus,Hanako said: Emma didn't say <strong>QUIETLY</strong> that Kevin lost the keys.,2,The way Emma said that Kevin lost the keys.,22801,backgroundedness,11,quietly,,
1377,condition1,0.94,NA,1,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,NA,10633,acceptability,12,hope,,
1377,condition1,0.89,NA,2,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,NA,16733,acceptability,13,insist,,
1377,condition1,0.97,NA,2,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,7816,acceptability,14,expect,,
1377,condition1,NA,embed,2,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,"Who Maddie would call, according to Charlie.",14417,backgroundedness,15,expect,,
1377,condition1,NA,embed,2,embed_focus,Hanako said: Fatima didn't say ruefully that Omar had dinner with his <strong>MANAGER</strong>.,10,"Who Omar had dinner with, according to Fatima.",21417,backgroundedness,16,ruefully,,
1377,condition1,NA,verb,2,verb_focus,Hanako said: Igor didn't say <strong>CALMLY</strong> that Penny won the lottery.,11,The way Igor said that Penny won the lottery.,12366,backgroundedness,17,calmly,,
1377,condition1,0.8,NA,2,filler_bad_1,Hanako said: Helen didn't think that Rob and <strong>MARC</strong> cut the bread. ,114,NA,12815,acceptability,18,think,,
1377,condition1,NA,embed,3,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,Who insisted that Zack broke the plates.,9968,backgroundedness,19,insist,,
1377,condition1,0.79,NA,3,verb_focus,Hanako said: Chandler didn't say <strong>DRYLY</strong> that Tia brought her parents.,12,NA,23348,acceptability,20,dryly,,
1377,condition1,NA,embed,3,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,"Who George emailed, according to Hannah.",10202,backgroundedness,21,say,,
1377,condition1,0.75,NA,3,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,NA,18865,acceptability,22,believe,,
1377,condition1,0.96,NA,3,embed_focus,Hanako said: Amy didn't say wearily that Charlie saw the <strong>ROBBER</strong>.,6,NA,10317,acceptability,23,wearily,,
1377,condition1,NA,embed,3,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,"Whose agent would show up, according to Frankie.",10382,backgroundedness,24,hope,,
1377,condition1,0.97,NA,4,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,NA,12450,acceptability,25,believe,,
1377,condition1,NA,embed,4,filler_bad_1,Hanako said: Tony didn't suggest that Frank and <strong>LISA</strong> were in the office.,116,"Who else was in the office other than Frank, according to Tony.",18867,backgroundedness,26,suggest,,
1377,condition1,0.96,NA,4,embed_focus,Hanako said: Yash didn't say wistfully that Ming forgot her <strong>PHONE</strong>.,9,NA,8166,acceptability,27,wistfully,,
1377,condition1,NA,embed,4,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,Who implied that Jacy rented the truck.,10267,backgroundedness,28,imply,,
1377,condition1,0.83,NA,4,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,NA,19899,acceptability,29,guess,,
1377,condition1,NA,verb,4,verb_focus,Hanako said: Jake didn't say <strong>STERNLY</strong> that Yumi found the wallet.,7,The way Jake said that Yumi found the wallet.,15501,backgroundedness,30,sternly,,
1377,condition1,NA,embed,5,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,"Who else drank the beer other than Liz, according to Tim.",13833,backgroundedness,31,suspect,,
1377,condition1,0.96,NA,5,embed_focus,Hanako said: John didn't say softly that Mary met with the <strong>LAWYER</strong>.,1,NA,8032,acceptability,32,softly,,
1377,condition1,NA,embed,5,filler_good_1,Hanako said: Grace didn't suggest that Karen wrote a <strong>BOOK</strong>.,104,"What Karen wrote, according to Grace.",10451,backgroundedness,33,suggest,,
1377,condition1,0.86,NA,5,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,NA,13950,acceptability,34,expect,,
1377,condition1,0.98,NA,5,verb_focus,Hanako said: Laura didn't say <strong>BLUNTLY</strong> that Brandon broke his laptop.,4,NA,10282,acceptability,35,bluntly,,
1377,condition1,NA,embed,5,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,Who revealed that Todd went out with Betty.,11901,backgroundedness,36,reveal,,
1336,condition1,0.88,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
1336,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
1336,condition1,0.28,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
1336,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
1336,condition1,0.84,NA,0,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,NA,10998,acceptability,1,insist,,
1336,condition1,NA,verb,0,verb_focus,Hanako said: Yash didn't say <strong>WISTFULLY</strong> that Ming forgot her phone.,9,The way Yash said that Ming forgot her phone.,16688,backgroundedness,2,wistfully,,
1336,condition1,0.48,NA,0,filler_bad_1,Hanako said: Helen didn't think that Rob and <strong>MARC</strong> cut the bread. ,114,NA,14453,acceptability,3,think,,
1336,condition1,NA,verb,0,filler_bad_2,Hanako said: Frankie didn't hope that the agent of the <strong>GUITARIST</strong> would show up. ,120,"What the agent of the guitarist did, according to Frankie.",17129,backgroundedness,4,hope,,
1336,condition1,0.38,NA,0,embed_focus,Hanako said: Fatima didn't say ruefully that Omar had dinner with his <strong>MANAGER</strong>.,10,NA,8240,acceptability,5,ruefully,,
1336,condition1,NA,embed,0,filler_good_1,Hanako said: Ollie didn't think that Doug would invite the <strong>MAYOR</strong>.,102,"Who Doug would invite, according to Ollie.",5087,backgroundedness,6,think,,
1336,condition1,NA,embed,1,filler_bad_1,Hanako said: Larry didn't believe that Karl and <strong>NICK</strong> cooked dinner.,117,"Who else cooked dinner other than Karl, according to Larry.",7015,backgroundedness,7,believe,,
1336,condition1,NA,embed,1,filler_good_1,Hanako said: Charlie didn't expect that Maddie would call her <strong>ROOMMATE</strong>.,106,"Who Maddie would call, according to Charlie.",5400,backgroundedness,8,expect,,
1336,condition1,0.6,NA,1,embed_focus,Hanako said: Chandler didn't say dryly that Tia brought her <strong>PARENTS</strong>.,12,NA,4501,acceptability,9,dryly,,
1336,condition1,0.62,NA,1,filler_bad_2,Hanako said: Jamal didn't expect that the book about <strong>ASTRONOMY</strong> was on the shelf.,124,NA,12686,acceptability,10,expect,,
1336,condition1,0.54,NA,1,filler_good_2,Hanako said: <strong>JULIAN</strong> didn't guess that Charlie received a message.,110,NA,6363,acceptability,11,guess,,
1336,condition1,NA,embed,1,verb_focus,Hanako said: Jake didn't say <strong>STERNLY</strong> that Yumi found the wallet.,7,"What Yumi found, according to Jake.",3793,backgroundedness,12,sternly,,
1336,condition1,NA,verb,2,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong> CUPCAKE</strong>.,103,"Who ate the cupcake, according to Nancy.",7161,backgroundedness,13,suspect,,
1336,condition1,0.47,NA,2,filler_good_2,Hanako said: <strong>SALLY</strong> didn't expect that Tony would visit George.,112,NA,3757,acceptability,14,expect,,
1336,condition1,NA,verb,2,filler_bad_2,Hanako said: Jessie didn't guess that the assistant to the <strong>DIRECTOR</strong> would give the presentation.,122,"What the assistant to the director would do, according to Jessie.",14778,backgroundedness,15,guess,,
1336,condition1,0.43,NA,2,filler_bad_1,Hanako said: Tony didn't suggest that Frank and <strong>LISA</strong> were in the office.,116,NA,2100,acceptability,16,suggest,,
1336,condition1,0.59,NA,2,embed_focus,Hanako said: Igor didn't say calmly that Penny won the <strong>LOTTERY</strong>.,11,NA,5344,acceptability,17,calmly,,
1336,condition1,NA,embed,2,verb_focus,Hanako said: Bill didn't say <strong>CHEERFULLY</strong> that Dan knew the professor.,5,"Who Dan knew, according to Bill.",65602,backgroundedness,18,cheerfully,,
1336,condition1,NA,embed,3,embed_focus,Hanako said: Amy didn't say wearily that Charlie saw the <strong>ROBBER</strong>.,6,"Who Charlie saw, according to Amy.",4719,backgroundedness,19,wearily,,
1336,condition1,0.46,NA,3,verb_focus,Hanako said: Emma didn't say <strong>QUIETLY</strong> that Kevin lost the keys.,2,NA,3004,acceptability,20,quietly,,
1336,condition1,NA,embed,3,filler_bad_1,Hanako said: Emily didn't say that Kevin and <strong>PAUL</strong> drafted the letter.,113,"Who else drafted the letter other than Kevin, according to Emily.",13986,backgroundedness,21,say,,
1336,condition1,NA,verb,3,filler_good_2,Hanako said: <strong>MATTHEW</strong> didn't hope that Dana brought a gift.,108,"What Dana brought, according to Matthew.",4551,backgroundedness,22,hope,,
1336,condition1,0.42,NA,3,filler_good_1,Hanako said: Danny didn't believe that Jennifer got a <strong>CAT</strong>.,105,NA,1948,acceptability,23,believe,,
1336,condition1,0.49,NA,3,filler_bad_2,Hanako said: Ted didn't insist that <strong>EVA</strong>'s uncle should stay for dinner. ,121,NA,4441,acceptability,24,insist,,
1336,condition1,NA,embed,4,filler_good_1,Hanako said: Hannah didn't say that George emailed the <strong>STUDENTS</strong>.,101,"Who George emailed, according to Hannah.",4963,backgroundedness,25,say,,
1336,condition1,NA,verb,4,verb_focus,Hanako said: Howard didn't say <strong>LOUDLY</strong> that Alex bought a birthday cake.,3,The way Howard said that Alex bought a birthday cake.,3935,backgroundedness,26,loudly,,
1336,condition1,NA,embed,4,filler_bad_2,Hanako said: Rui didn't imply that <strong>CAROL</strong>'s brother signed the contract.,119,"Whose brother signed the contract, according to Rui.",3984,backgroundedness,27,imply,,
1336,condition1,0.56,NA,4,filler_bad_1,Hanako said: Tim didn't suspect that Liz and <strong>JASON</strong> drank the beer. ,115,NA,7646,acceptability,28,suspect,,
1336,condition1,0.38,NA,4,filler_good_2,Hanako said: <strong>RONALD</strong> didn't imply that Jacy rented the truck.,107,NA,6182,acceptability,29,imply,,
1336,condition1,0.62,NA,4,embed_focus,Hanako said: Ashley didn't say gently that Hasan talked to the <strong>DETECTIVES</strong>.,8,NA,4745,acceptability,30,gently,,
1336,condition1,NA,embed,5,filler_good_2,Hanako said: <strong>JESS</strong> didn't reveal that Todd went out with Betty.,111,Who revealed that Todd went out with Betty.,3250,backgroundedness,31,reveal,,
1336,condition1,0.43,NA,5,filler_bad_1,Hanako said: Ben didn't expect that Judith and <strong>LAURA</strong> would order pizza.,118,NA,1637,acceptability,32,expect,,
1336,condition1,NA,verb,5,verb_focus,Hanako said: Laura didn't say <strong>BLUNTLY</strong> that Brandon broke his laptop.,4,The way Laura said that Brandon broke his laptop.,7842,backgroundedness,33,bluntly,,
1336,condition1,NA,embed,5,embed_focus,Hanako said: John didn't say softly that Mary met with the <strong>LAWYER</strong>.,1,"Who Mary met with, according to John.",4903,backgroundedness,34,softly,,
1336,condition1,0.49,NA,5,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,NA,2421,acceptability,35,reveal,,
1336,condition1,0.7,NA,5,filler_good_1,Hanako said: Grace didn't suggest that Karen wrote a <strong>BOOK</strong>.,104,NA,3432,acceptability,36,suggest,,
1344,condition1,1,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy <strong>PINEAPPLES</strong>.,201,,,acceptability,0,NA,0,
1344,condition1,NA,correct,practice,practice_bg_good_2,Hanako said: Vera didn't <strong>DRIVE</strong> to Michigan.,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
1344,condition1,0.01,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak <strong>KOREAN</strong>.,204,,,acceptability,0,NA,0,
1344,condition1,NA,correct,practice,practice_bg_bad_1,Hanako said: Hank didn't buy the <strong>RED</strong> car.,203,Which car Hank bought.,,backgroundedness,0,NA,,
1344,condition1,NA,embed,0,filler_good_2,Hanako said: <strong>KATE</strong> didn't insist that Zack broke the plates.,109,Who insisted that Zack broke the plates.,29495,backgroundedness,1,insist,,
1344,condition1,0,NA,0,filler_bad_2,Hanako said: Donald didn't reveal that <strong>KRISHNA</strong>'s parents were moving to Texas.,123,NA,37021,acceptability,2,reveal,,
1344,condition1,NA,embed,0,filler_good_1,Hanako said: Nancy didn't suspect that Julian ate the <strong> CUPCAKE</strong>.,103,"What Julian ate, according to Nancy.",17717,backgroundedness,3,suspect,,
